""">>>>> """"TP"""" == Tim Peters  writes:  >> The false positive rate is 0-3%.  (Finally!  I had to scrub a
  >> bunch of previously unnoticed spam from my inbox.)  Both
  >> collections have about 1100 messages.  TP> Does this mean you trained on about 1100 of each?The total collections are 1100 messages.  I trained with 1100/5
messages.   TP> Can't guess.  You're in a good position to start adding more
  TP> headers into the analysis  though.  For example  an easy start
  TP> would be to uncomment the header-counting lines in tokenize()
  TP> (look for """"Anthony"""").  Likely the most valuable thing it's
  TP> missing then is some special parsing and tagging of Received
  TP> headers.I tried the """"Anthony"""" stuff  but it didn't make any appreciable
difference that I could see from staring at the false negative rate.
The numbers are big enough that a quick eyeball suffices.Then I tried a dirt simple tokenizer for the headers that tokenize the
words in the header and emitted like this """"%s: %s"""" % (hdr  word).
That worked too well :-).  The received and date headers helped the
classifier discover that most of my spam is old and most of my ham is
new.So I tried a slightly more complex one that skipped received  data 
and x-from_  which all contained timestamps.  I also skipped the X-VM-
headers that my mail reader added:class MyTokenizer(Tokenizer):    skip = {'received': 1 
            'date': 1 
            'x-from_': 1 
            }    def tokenize_headers(self  msg):
        for k  v in msg.items():
            k = k.lower()
            if k in self.skip or k.startswith('x-vm'):
                continue
            for w in subject_word_re.findall(v):
                for t in tokenize_word(w):
                    yield """"%s:%s"""" % (k  t)This did moderately better.  The false negative rate is 7-21% over the
tests performed so far.  This is versus 11-28% for the previous test
run that used the timtest header tokenizer.It's interesting to see that the best descriminators are all ham
discriminators.  There's not a single spam-indicator in the list.
Most of the discriminators are header fields.  One thing to note is
that the presence of Mailman-generated headers is a strong non-spam
indicator.  That matches my intuition: I got an awful lot of
Mailman-generated mail  and those lists are pretty good at surpressing
spam.  The other thing is that I get a lot of ham from people who use
XEmacs.  That's probably Barry  Guido  Fred  and me :-).One final note.  It looks like many of the false positives are from
people I've never met with questions about Shakespeare.  They often
start with stuff like:> Dear Sir/Madam 
> 
> May I please take some of your precious time to ask you to help me to find a
> solution to a problem that is worrying me greatly. I am old science studentI guess that reads a lot like spam :-(.Jeremy
238 hams & 221 spams
    false positive: 2.10084033613
    false negative: 9.50226244344
    new false positives: []
    new false negatives: []    best discriminators:
        'x-mailscanner:clean' 671 0.0483425
        'x-spam-status:IN_REP_TO' 679 0.01
        'delivered-to:skip:s 10' 691 0.0829876
        'x-mailer:Lucid' 699 0.01
        'x-mailer:XEmacs' 699 0.01
        'x-mailer:patch' 699 0.01
        'x-mailer:under' 709 0.01
        'x-mailscanner:Found' 716 0.0479124
        'cc:zope.com' 718 0.01
        """"i'll"""" 750 0.01
        'references:skip:1 20' 767 0.01
        'rossum' 795 0.01
        'x-spam-status:skip:S 10' 825 0.01
        'van' 850 0.01
        'http0:zope' 869 0.01
        'email addr:zope' 883 0.01
        'from:python.org' 895 0.01
        'to:jeremy' 902 0.185401
        'zope' 984 0.01
        'list-archive:skip:m 10' 1058 0.01
        'list-subscribe:skip:m 10' 1058 0.01
        'list-unsubscribe:skip:m 10' 1058 0.01
        'from:zope.com' 1098 0.01
        'return-path:zope.com' 1115 0.01
        'wrote:' 1129 0.01
        'jeremy' 1150 0.01
        'email addr:python' 1257 0.01
        'x-mailman-version:2.0.13' 1311 0.01
        'x-mailman-version:101270' 1395 0.01
        'python' 1401 0.01""",Safe Email,0
"""URL: http://boingboing.net/#85481344
Date: Not suppliedAaron Swartz has written up a warchalking FAQ that addresses the shibboleths 
and paranoia about discovering  marking and using wireless connectivity.     Is that illegal?     Although I am not a lawyer  I don't think it's illegal to make chalk marks 
    on the sidewalk. I know a lot of hopscotch players who'd be worried if it 
    was...     Well  is it immoral?     Not at all! Warchalking is a helpful service to assist people in finding 
    something they need (an Internet connection).  Link[1] Discuss[2][1] http://www.warchalking.org/story/2002/9/22/223831/236
[2] http://www.quicktopic.com/boing/H/vsVYCTZE7hs
""",Safe Email,0
"closing linguistics at soas call for help ! ! ! soas department of phonetics and linguistics to be closed in october 1992 dear colleagues   on tuesday may 19   dr david bennett   head of our department   was told that we would cease functioning as of october of this year . we are a department of the school of oriental and african studies of the university of london . the members of our department are : dr david bennett prof thea bynon dr wynn chao dr monik charette dr katrina hayward dr richard hayward * dr george hewitt * * dr bruce ingham prof jonathan kaye prof ruth kempson * cross appointed with the africa department * * cross appointed with the near and middle east department our department offers degrees at the ba   ma   mphil and phd level . approximately 60 students   mostly at the postgraduate level are enrolled . many other students   particularly from university college   london ( ucl ) take courses with us . we run an ma - linguistics and an ma - phonetics programme jointly with ucl . we also have an ma in english - arabic applied linguistics and translation together with birbeck college . all these programmes will of course be affected by this decision . the department of phonetics and linguistics is the oldest linguistic department in the u . k . it was the home of the "" london school "" which received worldwide attention under the intellectual leadership of prof jr firth . his chair   which i occupy today   was the first chair of linguistics in the u . k . over the years our graduates have distinguished themselves in many areas of linguistics . later postings will provide a partial list of the more well known soas graduates . it is acknowledged   even by the administration of soas   that we remain a centre of academic excellence in our field . the decision to close the soas linguistics department was made with no consultation   no advanced warning . it was a result of discussions by the governing body of the school   the finance and general purposes committee and the management committee . there is no linguistic representation on any of these bodies . the reasons given for closing the department are : ( 1 ) severe budget cuts ( 2 ) our low number of undergraduate students ( 3 ) the "" general perception "" that our department is not well integrated into the school . it was stated that   among the options considered closing our department would cause the "" least harm "" to the school . no one was present to represent the linguistics side of the story . this decision will be presented to the academic board of the school on wednesday may 27 . the academic board has an advisory role only but we are hoping to mobilise school opinion against this decision . unlike similar cases in other countries   most of the members of our department will not be redeployed elsewhere in the school . recent legislation has virtually destroyed the notion of tenure in the u . k . many of us are facing "" premature retirement ""   "" redundancy "" or some form of "" severance "" agreement . the administration of the school seems to feel that we will easily find jobs and that terminating our employment at the school will cause us no undue hardships . given the administration 's figures for the cost of severing their relation with us   the offers that we are likely to receive from the school will not be very attractive . as of now   no statement has been forthcoming about our future at the school but the director has stated that he will be meeting with us individually next week . we will keep you posted on this aspect . if you would like to do something to try and help us stop the closing of our department   please send ( in order of preference ) a fax or a letter to me at the address and fax number given below . if possible use your institution 's letterhead . please feel free to make comments about our department as a whole or about individual members with whose work or reputation you are familiar . pass this message along to your colleagues and encourage them to write as well . if you feel so inclined   departmental resolutions reflecting your opinion of this event would be quite helpful . i hope to be able to arrive at next wednesday 's meeting with an armful of your letters ( copies of all letters will be sent to our director ) and your support will do a lot to improve our spirits . this will be a long and difficult struggle both for our department and for our jobs and careers . thank you in advance for listening and for your support . jonathan kaye professor of general linguistics department of phonetics & linguistics school of oriental and african studies thornhaugh street   russell square london   wc1h 0xg u . k . e-mail : jk @ ukacrl . earn jk @ uk . ac . rl . ib ( janet ) fax number : ( 44 ) + 71-436 - 3844",Safe Email,0
"tmda.net/history.html:The first release of TMDA in April 2001 was essentially a rewrite of TMS in Python  April 2001 is earlier than July 26  2001... prior art..from http://tmda.net/releases/old/ Parent Directory 19-Aug-2002 16:14 - README.MD5SUM 19-Aug-2002 16:14 4k tmda-0.01.tgz 22-Apr-2001 15:59 11k tmda-0.02.tgz 26-Apr-2001 12:06 12k tmda-0.02.txt 26-Apr-2001 12:50 1k tmda-0.10.tgz 27-Apr-2001 21:14 39k tmda-0.10.txt 30-Apr-2001 11:36 3k tmda-0.11.tgz 02-May-2001 17:17 38k tmda-0.11.txt 02-May-2001 17:06 3k tmda-0.12.tgz 10-May-2001 19:50 39k tmda-0.12.txt 10-May-2001 19:48 1k tmda-0.13.tgz 17-May-2001 15:53 39k tmda-0.13.txt 17-May-2001 15:57 2k tmda-0.14.tgz 24-May-2001 16:43 46k tmda-0.14.txt 24-May-2001 16:40 4k tmda-0.15.tgz 28-May-2001 15:20 47k tmda-0.15.txt 28-May-2001 15:20 1k tmda-0.20.tgz 06-Jun-2001 17:52 49k tmda-0.20.txt 06-Jun-2001 18:46 6k tmda-0.21.tgz 18-Jun-2001 18:32 51k tmda-0.21.txt 18-Jun-2001 18:31 2kTMDA was already at 0.21 8 days before filing for a patent..----- Original Message ----- From: ""Jason R. Mastaler"" To: ""Justin Mason"" Cc: ; Sent: Tuesday  August 27  2002 11:34 AM Subject: [SAtalk] Re: patent on TMDA-like system jm@jmason.org (Justin Mason) writes:> Sounds a lot like TMDA to me. :( Filing date is July 26  2001  > granted May 16  2002. > > TMDAers  have you seen this before?No  but thanks for pointing it out.> I'd presume TMDA is prior art  but still  it could be troublesome...Yup. TMDA's core functionality was fully established before even the filing date.Anyone with experience in this area have a recommendation on whether this should be pursued or not? ------------------------------------------------------- This sf.net email is sponsored by: OSDN - Tired of that same old cell phone? Get a new here for FREE! https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390 _______________________________________________ Spamassassin-talk mailing list Spamassassin-talk@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/spamassassin-talk",Safe Email,0
""" workshop on ellipsis in conjunction "" workshop on ellipsis in conjunction berlin   oct . 2 - 3   1998 organizers project group "" focus syntax "" : niina zhang   kerstin schwabe   horst dieter gasde   andre meinunger zas jaegerstr . 10-11 10117 berlin germany tel : 49-30 - 20192-410 ; 49-30 - 20192-572 fax : 49-30 - 20192-402 ellipsis @ zas . gwz-berlin . de http / / www . zas . gwz-berlin . de program friday   october 2   1998 chair : kerstin schwabe 9 . 30 - 10 . 30 alan munn michigan state u coordination asymmetries and their implications for ellipsis 10 . 30 - 11 . 00 jose camacho rutgers u on the structure of conjunction 11 . 00 - 11 . 30 break chair : alan munn 11 . 30 - 12 . 30 john te velde oklahoma state u the structure of coordinate constructions : what 's symmetrical   what 's not and why ( not ) 12 . 30 - 13 . 00 philippe schlenker mit morphonological effects on ellipsis resolution 13 . 00 - 14 . 00 lunch chair : jason merchant 14 . 00 - 15 . 00 chris wilder zas berlin shared constituents and linearization 15 . 00 - 15 . 30 15 . 30 - 16 . 00 rikardo etxepare & kleanthes k . grohmann u of the basque country and u of maryland conjunction of nacs and the null modal hypothesis bernhard schwarz u of massachusetts on asymmetric coordinations in german 16 . 00 - 16 . 30 break chair : artemis alexiadou 16 . 30 - 17 . 30 david lightfoot u of maryland ellipsis as clitics 17 . 30 - 18 . 00 susanne winkler u tubingen intonational disambiguation of bound and referential pronouns in ellipsis : evidence for a direct connection between lf and pf 18 . 00 - 18 . 30 kerstin schwabe zas berlin coordinate ellipsis and information structure 19 . 30 dinner saturday   october 3   1998 chair : paul law 9 . 30 - 10 . 30 kyle johnson u of massachusetts gapping determiners 10 . 30 - 11 . 00 cedrick boeckx u of connecticut an additional note on pseudogapping 11 . 00 - 11 . 30 break chair : chris wilder 11 . 30 . - 12 . 30 danny fox mit a note on parallelism   focus and accommodation 12 . 30 - 13 . 00 satoshi oku u of connecticut definite and indefinite strict identity in vp - ellipsis 13 . 00 - 14 . 00 lunch chair andre meinunger 14 . 00 - 15 . 00 norbert corver & craig thiersch tilburg u paranthetical phrases as asymmetrical coordination 15 . 00 - 15 . 30 niina zhang zas berlin ellipsis of chinese modifiers 15 . 30 - 16 . 00 break chair susanne winkler 16 . 00 - 17 . 00 jason merchant uc santa cruz islands   sluicing   and form-identity 17 . 00 - 17 . 30 maribel romero u of massachusetts at amherst sluiced wh - phrases and islands 17 . 30 - 18 . 00 haihua pan city u of hong kong ( np ) ellipses in mandarin chinese",Safe Email,0
organization announcement given the growth in ees it has become apparent that it is time to consolidate the risk functions between ees and ews . this will provide ees with the systems   resources and risk expertise of the wholesale energy groups necessary for it to continue to grow and take advantage of current market opportunities . with this in mind and in agreement with the management of ees   two new risk groups inside enron americas will be formed to provide ees with pricing   structuring   retail and wholesale commodity risk management   logistics and back - office services . these groups main function is to provide these services to ees . we have asked rogers herndon   currently vice president - trading in the eastern power group to manage this function in the eastern interconnect ( this includes both gas and power ) . rogers will continue to report to kevin presto . we have asked don black   formerly vice president - ees risk management and sourcing   to manage this function in the western u . s . don will manage this group from houston and will report to tim belden . these groups will work very closely with ees to pursue shared goals while ensuring close coordination with the wholesale gas and power trading organizations . these changes are effective immediately . please congratulate rogers and don on their new roles . john lavorato & louise kitchen,Safe Email,0
"""Looks and sounds a hell of a lot like Clare's cat  Violence...A tall tail or is it a prowling panther?
http://www.thisislocallondon.co.uk/news/weird/display.var.633939.Bizarre+London.0.html
Security cameras at the Gardiner house filmed the cat
The Plumstead panther has been spotted just yards from the scene of a 
sighting made three weeks ago but this time it was caught on camera.Steve Gardiner  41  claims to have spotted the large cat in his garden in 
Upton Road  Plumstead  in the sixth reported sighting in Woolwich and Bexley 
in just four weeks.Mr Gardiner told News Shopper he watched the big cat as it walked alongside 
the house at about 7.15am  on Wednesday  September 25  while his security 
cameras captured it on film.The father-of-four described the black cat as about 3ft long and 
two-and-a-half-foot high  with a large body.He said: """"It prowled past the patio doors moving with all the mannerisms of 
a hunter.""""It looked at me calmly before moving on.""""The bricklayer told how his work colleagues let him know News Shopper had 
been following the big cat story so he decided to call our offices with news 
of the sighting.His wife  Karen  41  later checked the tape which had captured grainy images 
of the large cat prowling through their garden.She said: """"I feel sorry for it not living in its natural habitat I'd hate 
for it to get hurt.""""Mr Gardiner told how he is convinced of the cat's existence saying how their 
usually quiet 18-year-old dog barks at """"nothing"""" in the garden but barked 
that morning.He warned: """"I don't think these cats are dangerous but  if cornered  they 
might jump you.""""Sightings of the large black cat are being reported all over the Plumstead 
Common and Shooters Hill as well at the Bexley area.If you have seen the big cat  call News Shopper on 01689 885712.12:27 Tuesday 8th October 2002_________________________________________________________________
Send and receive Hotmail on your mobile device: http://mobile.msn.com
------------------------ Yahoo! Groups Sponsor ---------------------~-->
Sell a Home for Top $
http://us.click.yahoo.com/RrPZMC/jTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group  send an email to:
forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/ """,Safe Email,0
fw : end of quarter funds flow targets so did deffner price this . - - - - - original message - - - - - from : schwieger   jim sent : wednesday   september 12   2001 1 : 48 pm to : kitchen   louise ; lavorato   john cc : martin   thomas a . subject : re : end of quarter funds flow targets louise arnold   john ; arora   harry ; baughman   edward d . ; belden   tim ; black   don ; breslau   craig ; calger   christopher f . ; collonges   remi ; colwell   wes ; davies   derek ; davis   mark dana ; dayao   anthony ; deffner   joseph ; devries   paul ; duran   w . david ; dutt   ranabir ; forster   david ; foster   chris h . ; gonzalez   orlando ; grigsby   mike ; haedicke   mark e . ; herndon   rogers ; josey   scott ; keel   allan ; kishkill   joe ; kitagawa   kyle ; kitchen   louise ; lagrasta   fred ; luce   laura ; martin   thomas a . ; mcdonald   michael ; mcmichael jr .   ed ; miller   don ( asset mktg ) ; milnthorp   rob ; mrha   jean ; neal   scott ; parquet   david ; presto   kevin m . ; redmond   brian ; shively   hunter s . ; sturm   fletcher j . ; swerzbin   mike ; thomas   jake ; thompson   john ; tricoli   carl ; tycholiz   barry ; vickers   frank w . ; whitt   mark ; wiggs   brett ; wolfe   greg ; zipper   andy ; zufferli   john cc : deffner   joseph ; lavorato   john subject : end of quarter funds flow targets as we approach the end of the quarter we are closely monitoring our funds flow targets for enron americas . we would like you to let us know if you are planning to enter into any transactions within your groups which will impact those targets   either positively or negatively . we would like information on all deals which impact significantly our funds flow targets prior to you entering into them . please note that this is not just structured transactions but even a storage transaction where we would be injecting would involve cash going out of enron . enron ' s cash liquidity position is very strong and there is not an issue of whether or not we enter into a transaction but we must ensure we correctly price any transactions and indeed send clear signals to the orginators and traders with regards to our funds flow targets . please let john or louise know if you have any transactions which may occur with funds flow implications . should you need any indications of pricing   please contact joe deffner . louise & john,Safe Email,0
confirmations just talked to steve jackson at aep and it looks like they may want to use decaf to do intramonth confirmations . we will have to come up with a way to confirm just certain deals and not all deals . i will add to the meeting for next week . thanks bob,Safe Email,0
"re : 5 . 1237 sum : basic word order ( and remarks on typology ) fritz newmeyer raises some important issues about typological research as instantiated in nichols ' work and elsewhere   which call for some comments . first   the notion of language type is an idealization : this is often made clear in typology courses   where non-existent artificial languages are considered as logically possible or impossible language types   if not always in the published literature ( though the point is clearly made in comrie 's textbook   for example   by the discussion of morphological typology ) . similarly   fritz is quite right to point out that the assumption of no areal or genetic bias   to the extent that it is made at all   is a counterfactual one . what i would ask is whether such idealizations differ in kind from those   many of them counterfactual   which underlie generative grammar . the justification is similar in both cases : methodologically   one cannot deal with all the relevant variables all the time   and some of the concepts used are logically independent of the extrinsic variables   e . g . one can investigate consistency with proposed implicational universals regardless of the statistical bias in one 's sample . the term ` shaky typological pigeon-holing ' is particularly inapt as applied to nichols ' distinction between head-marking and dependent - marking languages   which is quite explicitly a matter of degree ( see her 1986 paper where the degree of hm vs . dm is quantifified in terms of the number of patterns instantiating each type ) . if nichols refers to a ` head-marking language ' this is shorthand for a quantifiable tendency   just as we might describe italian as a ` pro-drop language ' without implying that there is a binary distinction here ( in fact there are degrees of pro-drop   e . g . some languages allow null expletives but not null referential subjects   etc ) . another point which i think all typologists would accept is that languages which do n't appear to match an established type are typological data - for example   colloquial french as discussed recently on linguist is a language which might reasonably be described as having no basic word order ( i believe that nichols classified it as vso in one of her tables   but that is again shorthand for a more complex situation ) . this is an explanandum for which nichols ' 1986 paper offers an explanation : head-marking facilitates word order freedom   and colloquial french instantiates clausal head-marking in nichols ' sense . to sum up : pace widespread opinion   typologists ' goal is not pigeon-holing ( "" taxonomy "" is also widely used in this context ! ) but the investigation and explanation of patterns of variation . steve matthews",Safe Email,0
"esther torrego   the dependencies of objects for more information please visit http : / / mitpress . mit . edu / promotions / books / tordpf98 the dependencies of objects esther torrego this monograph investigates the nature   properties   and consequences of the grammatical constraints that yield overt marking of objects in a variety of languages . the author   working within the minimalist program   concentrates on the syntactic and semantic behaviors of a particular class of objects : objects morphologically marked by the dative preposition in romance languages   especially in several spanish dialects   with consideration of similar phenomena in other languages . the central questions addressed revolve around the syntactic derivations that have accusative and dative complements and the role played by "" doubling "" clitics in these derivations . the analysis   concerned primarily with case theory   unifies syntactic phenomena by isolating the grammatical factors that yield structures with accusative and dative objects . the monograph also includes a discussion of some classical themes of syntactic theory in the romance languages   including asymmetries in the wh-movement of objects with clitics   and causatives . esther torrego is professor of spanish and linguistics at the university of massachusetts   boston . linguistic inquiry monograph 34 september 1998 6 x 9   216 pp . paper   isbn 0-262 - 70068 - 9 ; cloth   isbn 0-262 - 20112 - 7",Safe Email,0
query : have / of ) a with regard to the recent discussion on linguist of _ coulda _   _ glassa _   etc .   can anyone refer me to literature or give native judgments on the limits to which the reductions of _ have _ and _ of _ to _ a _ ( schwa ) may be subject ? my non-native intuitions are that it is unlikely to happen after a vowel : ( i ) ? the victory-a the team ? he may-a been here and even less likely after schwa iteself : ( ii ) ? * the idea-a going there ? * he oughta-a gone there similarly what about before a vowel : ( iii ) ? the concept-a extraction ? he should-a insisted or before schwa : ( iv ) ? the concept-a anaphora ? he could-a avoided it or before the article : ( v ) ? * the cancept-a a transformation perhaps   one or more of ( i ) - ( v ) that is / are impossible get better with ' intrusive ' r ? frits,Safe Email,0
job : english in keio univ ( 2nd posting ) faculty position   keio university keio university 's faculty of science and technology wishes to announce the opening of a full-time position in english and related areas   beginning in april   1996 . applicants should be native or near-native speakers of japanese   have graduated from a japanese university in english or a closely related field   have completed at least the course work for a doctoral degree in the humanities or social sciences   and have at least three years in research and teaching experience . the successful candidate will be appointed at the rank of tenured assistant professor ( shennin koushi ) . required documents to be submitted : 1 . curriculum vitae   according to the japanese style and format   with one photograph 2 . a list of research papers 3 . three sample publications   one of each   either originals or copies 4 . a description of the candidate 's future research plans ( approximately two a - 4 pages ) 5 . a statement of the candidate 's views regarding university english education ( approximately one a - 4 page ) deadline september 9   1995 ( the post cancellation mark will serve as validation . ) selection process candidates who pass the initial screening process will be invited of an interview ( travel and lodging will be at the applicant 's expense ) . direct notification of the date and other details will be subsequently provided . address to which applications and accompanying documents are to be sent : hiyoshi kyoumuka ( rikougakubu ) keio university 4 - 1 - 1 hiyoshi kouhoku - ku   yokohama 223 japan note 1 . applications and accompanying documents should be sent by registered mail   with a notice in red ink   preferably in japanese   noting their contents . 2 . applicants should be aware that the submitted materials cannot be returned . 3 . should you have any questions   please contact professor keiji nakano ( e - mail : a01057 @ cc . hc . keio . ac . jp ) .,Safe Email,0
"""On Thu  Aug 08  2002 at 01:40:30PM +0100  Brian O'Donoghue wrote:
> One thing that really bugs me is when people say things like.
> 
> """"On the machies we have these days you don't have to worry about
>  writing optimised code"""" or """"don't worry about writing
>  things inline  just use a function""""Oops  I tend to feel like that most times! I tend to feel that if we
have extremely good compilation tools  then those tools should be able
to do the inlining and optimisation far better than I could. That's the
theory anyway :) And there's always a tradeoff with inlining between
speed and memory bloat (which may sometimes be no tradeoff if swap
starts getting involved...)Gary.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
""",Safe Email,0
summer at enron hi vince : if you or your human resources department tries to reach me   please call me at new home phone ( 713 ) 647 - 7161   or email me at ekao @ uh . edu   or eckao @ aol . com monday   5 / 15 will be my moving day . otherwise i can be reached at my home phone . regards   ed,Safe Email,0
"parking pass for van ngo good morning louis : please cancel the "" secom "" parking badge that was issued to van ngo for parking in the 777 clay garage while she was working part time with the research group during the holidays . the number on the card is 4280 . i will return the badge to you this morning . the co . # is 0011 and the rc # is 100038 . thanks louis and have a great day ! shirley 3 - 5290",Safe Email,0
"""On 9 Aug 2002  James Rogers wrote:--]my version of the English language as the word for """"eye goop"""".  Arguably
--]better than """"smegma"""" anyway.Unless of course the goop in your eye was a result of a botched tea
bagging.Muta  I like that.-tomhttp://xent.com/mailman/listinfo/fork
""",Spam Email,1
"""Hi 
Does anyone use partitioning on a Linux server? What is the recommended solution? UML? 
Cheers 
Sorin-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
""",Safe Email,0
net impact presentation greetings   longhorns ! i just wanted to remind each of you of wednesday evening ' s presentation on campus . sally beck will be giving a powerpoint presentation to the net impact group on campus . the presentation will take place in the graduate school of business 2 . 122 from 6 - 7 pm . please plan to meet me there at 5 : 30 . business casual attire . the group will serve jason ' s deli snacks at 6 pm and sally will begin her presentation at approximately 6 : 15 . after the presentation   we will make ourselves available to field any specific questions the students may have . i have arranged for the following hotel accommodations : la quinta   bergstrom airport 512 - 386 - 6800 jim : # 18652728 marcus : # 18652733 millie : # 18652734 please call and cancel if you will not require an over - night stay . i appreciate your help ! on the day of the event i can be reached on my cell phone : 281 / 793 - 1097 . have a great day ! ! lexi 3 - 4585,Safe Email,0
"""On 12 Sep 2002  Gary Lawrence Murphy wrote:--]
--]So much for carnivore ;)Yep  that ws the plan all alng with my typos  I am the only one to be
consistently fighting the evls of da vore.""",Safe Email,0
